id,created_at,text_name,latitude,longitude,is_redwood,is_fir,is_oak,is_eucalyptus,is_manzanita,is_pine,is_madrone,is_cypress,is_hardwood,is_grass,is_duff,is_rott,is_dung,is_wood_chip,grid_code,cluster
234294,2016-03-08 22:24:16,Amanita velosa,37.909250259399414,-121.9849967956543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,406_257,1
234404,2016-03-10 03:11:43,Amanita velosa,37.59955024719238,-122.01850128173828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319_250,1
314565,2018-04-15 05:54:03,Amanita velosa,37.90755081176758,-121.94649887084961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405_265,1
315821,2018-05-05 23:46:08,Amanita velosa,36.68095016479492,-121.77750015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62_299,0
260142,2016-11-05 02:05:57,Amanita velosa,37.825448989868164,-122.17300033569336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382_219,5
162143,2014-03-27 00:59:42,Amanita velosa,37.92550086975098,-122.24250030517578,0,0,1,0,0,0,0,0,0,1,0,0,0,0,410_205,5
201184,2015-03-22 01:51:01,Amanita velosa,37.0841007232666,-122.0615005493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175_242,2
202088,2015-03-30 16:47:37,Amanita velosa,36.80870056152344,-121.65850067138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98_322,0
164093,2014-04-26 00:37:15,Amanita velosa,36.982648849487305,-121.87249755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147_280,6
63163,2011-02-07 03:17:19,Amanita velosa,37.86305046081543,-122.22000122070312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393_210,5
63610,2011-02-18 19:47:33,Amanita velosa,37.29079818725586,-122.05900192260742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233_242,4
64274,2011-03-12 01:00:55,Amanita velosa,37.788949966430664,-122.0359992980957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372_247,1
7165,2008-03-22 21:06:12,Amanita velosa,37.4421501159668,-122.18449783325195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275_217,4
64638,2011-03-23 08:42:37,Amanita velosa,37.815250396728516,-122.16300201416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380_221,5
32871,2010-01-28 20:57:37,Amanita velosa,37.75724983215332,-122.11899948120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363_230,1
65761,2011-04-18 16:13:52,Amanita velosa,37.728750228881836,-122.10900115966797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355_232,1
66338,2011-04-26 21:09:22,Amanita velosa,37.4421501159668,-122.18449783325195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275_217,4
267119,2017-01-13 07:23:41,Amanita velosa,37.91800117492676,-122.30249786376953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408_193,5
268678,2017-01-31 03:01:11,Amanita velosa,37.528350830078125,-121.82799911499023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299_288,1
34097,2010-02-25 02:23:13,Amanita velosa,37.83930015563965,-122.12300109863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386_229,5
34592,2010-03-07 08:37:47,Amanita velosa,38.29825019836426,-122.29100036621094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515_196,3
270907,2017-02-26 07:50:59,Amanita velosa,37.788949966430664,-122.0359992980957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372_247,1
19686,2009-03-22 02:13:42,Amanita velosa,37.528350830078125,-121.82799911499023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299_288,1
34832,2010-03-15 16:48:24,Amanita velosa,37.728750228881836,-122.10900115966797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355_232,1
35232,2010-04-03 07:02:56,Amanita velosa,37.42824935913086,-122.17100143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271_220,4
272720,2017-03-22 22:46:23,Amanita velosa,37.75724983215332,-122.11899948120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363_230,1
273266,2017-03-30 07:45:33,Amanita velosa,37.75724983215332,-122.11899948120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363_230,1
273409,2017-04-02 05:29:58,Amanita velosa,37.87140083312988,-121.9175033569336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395_270,1
275353,2017-05-01 23:16:32,Amanita velosa,37.691749572753906,-122.05049896240234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345_244,1
130779,2013-03-25 00:39:39,Amanita velosa,37.75724983215332,-122.11899948120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363_230,1
131009,2013-03-30 19:48:34,Amanita velosa,37.37125015258789,-122.21299743652344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255_211,4
306875,2018-01-19 03:01:37,Armillaria mellea,37.05500030517578,-122.01300048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167_251,2
491,2006-05-21 07:33:24,Armillaria mellea,37.01115036010742,-122.06650161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
5120,2007-11-23 06:32:59,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
225981,2015-12-23 21:45:08,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,367_157,7
225985,2015-12-23 21:53:13,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
226141,2015-12-26 00:03:25,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
267050,2017-01-12 21:06:57,Armillaria mellea,37.751150131225586,-122.4645004272461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362_161,7
189484,2014-11-25 17:08:05,Armillaria mellea,37.4364013671875,-122.20349884033203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274_213,4
226716,2016-01-02 16:28:56,Armillaria mellea,36.98500061035156,-122.08899688720703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147_236,2
132318,2013-04-23 05:12:56,Armillaria mellea,36.6822509765625,-121.7770004272461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63_299,0
305787,2018-01-11 17:32:49,Armillaria mellea,37.746999740600586,-122.06549835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361_241,1
1009,2006-11-22 18:15:55,Armillaria mellea,37.39349937438965,-122.08700180053711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262_237,4
161382,2014-03-15 07:46:14,Armillaria mellea,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
225960,2015-12-23 16:56:13,Armillaria mellea,36.99090003967285,-122.06500244140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_241,2
225984,2015-12-23 21:47:50,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
15230,2008-12-12 06:27:53,Armillaria mellea,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
268228,2017-01-25 09:48:04,Armillaria mellea,37.891550064086914,-122.24699783325195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401_205,5
268981,2017-02-02 22:05:59,Armillaria mellea,37.67745018005371,-122.10599899291992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,341_233,1
29219,2009-11-30 10:17:03,Armillaria mellea,37.08995056152344,-121.87899780273438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177_278,6
263518,2016-12-07 20:43:14,Armillaria mellea,37.937049865722656,-122.5359992980957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414_147,3
265218,2016-12-24 18:43:50,Armillaria mellea,37.89984893798828,-122.03700256347656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403_247,1
225809,2015-12-21 13:32:25,Armillaria mellea,37.04159927368164,-122.1510009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163_224,2
225913,2015-12-22 23:07:45,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
225983,2015-12-23 21:46:55,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
14813,2008-12-02 07:01:38,Armillaria mellea,37.39349937438965,-122.08700180053711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262_237,4
225988,2015-12-23 21:57:06,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
226507,2015-12-30 01:22:24,Armillaria mellea,37.399200439453125,-122.15849685668945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263_222,4
154044,2013-12-02 05:53:06,Armillaria mellea,37.87405014038086,-122.23899841308594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396_206,5
159749,2014-02-15 04:19:31,Armillaria mellea,37.00379943847656,-122.05550003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153_243,2
161380,2014-03-15 07:46:11,Armillaria mellea,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
225912,2015-12-22 22:54:22,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
225982,2015-12-23 21:46:26,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
304680,2017-12-30 06:11:43,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
305788,2018-01-11 17:33:38,Armillaria mellea,37.746999740600586,-122.06549835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361_241,1
195352,2015-01-02 02:36:45,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,367_157,7
265407,2016-12-26 23:28:38,Armillaria mellea,37.869699478149414,-122.28200149536133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395_198,5
154499,2013-12-09 06:12:07,Armillaria mellea,37.874149322509766,-122.23849868774414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396_206,5
314100,2018-04-09 00:29:37,Armillaria mellea,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
267319,2017-01-16 03:16:04,Armillaria mellea,37.36845016479492,-122.09550094604492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255_235,4
303855,2017-12-22 07:43:10,Armillaria mellea,38.09270095825195,-122.55500030517578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,457_143,3
305157,2018-01-04 16:22:40,Armillaria mellea,37.87899971008301,-122.27899932861328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397_198,5
306451,2018-01-16 07:18:18,Armillaria mellea,36.985450744628906,-122.0374984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148_246,2
297634,2017-11-08 17:22:36,Armillaria mellea,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
161383,2014-03-15 07:46:18,Boletus edulis,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
163393,2014-04-14 15:45:18,Boletus edulis,36.967899322509766,-121.99200057983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143_256,2
301885,2017-12-08 05:38:42,Boletus edulis,37.01115036010742,-122.06650161743164,0,0,0,0,0,1,1,0,0,0,0,0,0,0,155_241,2
3441,2007-05-25 04:31:58,Boletus edulis,36.985450744628906,-122.0374984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148_246,2
84767,2011-12-17 23:43:39,Boletus edulis,37.81235122680664,-122.18850326538086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379_216,5
161381,2014-03-15 07:46:14,Boletus edulis,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
4496,2007-10-24 22:05:24,Boletus edulis,37.72434997558594,-122.48199844360352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354_157,7
117318,2012-11-20 01:48:14,Boletus edulis,36.96805000305176,-121.99250030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143_255,2
60776,2010-12-14 17:41:10,Boletus edulis,37.97220039367676,-122.61950302124023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,424_130,3
161251,2014-03-12 19:30:45,Boletus edulis,37.044349670410156,-122.03049850463867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164_248,2
261212,2016-11-13 05:03:08,Boletus edulis,37.46179962158203,-122.25350189208984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,281_203,8
4742,2007-11-05 19:15:50,Boletus edulis,37.909000396728516,-122.53849792480469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406_146,3
187631,2014-11-08 01:16:05,Boletus edulis,37.01115036010742,-122.06650161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
21727,2009-06-05 19:42:29,Boletus edulis,36.985450744628906,-122.0374984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148_246,2
83721,2011-11-30 17:28:22,Boletus edulis,36.99279975891113,-122.00400161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_253,2
51408,2010-08-26 22:41:54,Boletus edulis,37.820499420166016,-122.25299835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381_203,5
138592,2013-07-04 19:09:14,Boletus edulis,37.114898681640625,-122.2614974975586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184_202,2
27453,2009-10-28 00:12:36,Boletus edulis,36.982648849487305,-121.87249755859375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,147_280,6
27680,2009-11-03 05:30:54,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
27779,2009-11-05 08:03:47,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
28230,2009-11-15 02:44:32,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
60036,2010-12-01 04:15:22,Boletus edulis,37.88144874572754,-122.18149948120117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,398_218,5
3443,2007-05-25 04:41:03,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
115953,2012-11-06 18:35:09,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
30389,2009-12-15 21:10:19,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
116969,2012-11-16 23:13:46,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
117197,2012-11-19 02:26:24,Boletus edulis,36.985450744628906,-122.0374984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148_246,2
117927,2012-11-26 00:41:46,Boletus edulis,37.68014907836914,-121.77249908447266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,342_300,1
119074,2012-12-06 01:54:46,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
266131,2017-01-03 03:05:52,Boletus edulis,37.13990020751953,-122.33099746704102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191_188,4
32365,2010-01-22 03:48:24,Boletus edulis,37.75764846801758,-122.44400024414062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364_165,7
266370,2017-01-04 06:15:19,Boletus edulis,36.56159973144531,-121.86599731445312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29_281,0
14651,2008-11-27 21:04:00,Boletus edulis,38.06800079345703,-122.74100112915039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450_106,3
186974,2014-11-02 03:20:31,Boletus edulis,37.01115036010742,-122.06650161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
32856,2010-01-28 06:44:23,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
187904,2014-11-10 03:20:49,Boletus edulis,37.00379943847656,-122.05550003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153_243,2
69060,2011-06-13 01:03:52,Boletus edulis,37.81235122680664,-122.18850326538086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379_216,5
70920,2011-07-04 17:30:51,Boletus edulis,37.02854919433594,-121.88050079345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160_278,6
17313,2009-01-21 00:14:43,Boletus edulis,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
190505,2014-11-29 14:27:25,Boletus edulis,36.982648849487305,-121.87249755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147_280,6
79943,2011-10-19 00:19:42,Boletus edulis,37.78070068359375,-122.51399993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370_151,7
190705,2014-12-01 02:40:50,Boletus edulis,36.982648849487305,-121.87249755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147_280,6
80191,2011-10-21 08:46:25,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,186_258,2
81032,2011-10-30 22:12:16,Boletus edulis,37.820499420166016,-122.25299835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381_203,5
122979,2013-01-19 19:42:05,Boletus edulis,37.01115036010742,-122.06650161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
81792,2011-11-09 18:19:23,Boletus edulis,36.99279975891113,-122.00400161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_253,2
51301,2010-08-25 18:42:29,Boletus edulis,37.820499420166016,-122.25299835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381_203,5
58850,2010-11-15 02:48:23,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
228847,2016-01-24 02:58:15,Boletus edulis,37.75764846801758,-122.44400024414062,0,0,0,0,0,1,0,0,0,0,0,0,0,1,364_165,7
466,2006-05-21 07:32:19,Boletus edulis,37.06289863586426,-122.2490005493164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169_204,2
28357,2009-11-18 06:22:09,Boletus edulis,36.982648849487305,-121.87249755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147_280,6
92336,2012-04-10 06:53:34,Boletus edulis,37.81235122680664,-122.18850326538086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379_216,5
92706,2012-04-14 00:47:28,Boletus edulis,36.98659896850586,-121.9260025024414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,148_269,6
29459,2009-12-04 07:13:53,Boletus edulis,37.08995056152344,-121.87899780273438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177_278,6
105584,2012-08-17 01:10:01,Boletus edulis,37.79745101928711,-122.39900207519531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,375_174,7
261893,2016-11-18 23:52:16,Boletus edulis,37.01115036010742,-122.06650161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
116800,2012-11-14 22:47:02,Boletus edulis,37.820499420166016,-122.25299835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381_203,5
120099,2012-12-16 00:50:58,Boletus edulis,37.02499961853027,-122.05800247192383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159_242,2
226043,2015-12-24 22:15:20,Boletus edulis,37.01015090942383,-122.06600189208984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
15514,2008-12-18 03:40:21,Boletus edulis,37.878299713134766,-122.23550033569336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,397_207,5
69622,2011-06-19 23:53:12,Boletus edulis,37.820499420166016,-122.25299835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381_203,5
73645,2011-08-08 23:55:14,Boletus edulis,37.820499420166016,-122.25299835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381_203,5
122017,2013-01-03 03:51:01,Boletus edulis,37.8755989074707,-122.24749755859375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,397_204,5
192218,2014-12-07 17:05:19,Boletus edulis,36.99385070800781,-121.89799880981445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_274,6
58792,2010-11-14 08:42:37,Boletus edulis,37.064300537109375,-122.03800201416016,0,0,0,1,0,1,0,0,0,0,0,0,0,0,170_246,2
59436,2010-11-22 09:52:23,Boletus edulis,36.985450744628906,-122.0374984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148_246,2
27678,2009-11-03 05:23:14,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
90936,2012-03-25 23:51:59,Boletus edulis,37.86305046081543,-122.22000122070312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393_210,5
28033,2009-11-11 07:50:48,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
28351,2009-11-18 02:44:17,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
157054,2014-01-04 02:14:27,Boletus edulis,38.00069999694824,-122.34850311279297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431_184,5
30157,2009-12-12 20:05:05,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
260507,2016-11-07 07:31:39,Boletus edulis,37.815250396728516,-122.16300201416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380_221,5
116911,2012-11-16 01:06:49,Boletus edulis,37.86305046081543,-122.22000122070312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,393_210,5
224709,2015-12-07 16:47:27,Boletus edulis,36.566349029541016,-121.9469985961914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30_265,0
224878,2015-12-09 04:28:21,Boletus edulis,36.985450744628906,-122.0374984741211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148_246,2
119786,2012-12-13 04:28:51,Boletus edulis,37.788949966430664,-122.0359992980957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372_247,1
14009,2008-11-11 08:01:01,Boletus edulis,37.75764846801758,-122.44400024414062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364_165,7
186782,2014-10-31 17:47:59,Boletus edulis,37.01115036010742,-122.06650161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
188472,2014-11-14 19:47:56,Boletus edulis,36.96134948730469,-121.77249908447266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141_300,6
80187,2011-10-21 08:29:22,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
81097,2011-10-31 03:15:02,Boletus edulis,36.98630142211914,-121.85099792480469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148_284,6
227312,2016-01-08 21:18:58,Boletus edulis,37.73990058898926,-122.4379997253418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359_166,7
192118,2014-12-07 03:07:22,Boletus edulis,36.98500061035156,-122.08899688720703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147_236,2
82773,2011-11-19 03:51:16,Boletus edulis,37.71739959716797,-122.49399948120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352_155,7
83047,2011-11-23 01:47:46,Boletus edulis,37.78070068359375,-122.51399993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370_151,7
130941,2013-03-28 00:31:29,Boletus edulis,36.51515007019043,-121.94599914550781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16_265,0
27468,2009-10-28 03:58:32,Boletus edulis,37.78070068359375,-122.51399993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370_151,7
59430,2010-11-22 04:19:21,Boletus edulis,37.02854919433594,-121.88050079345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160_278,6
27881,2009-11-08 03:44:24,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
157647,2014-01-11 09:35:22,Boletus edulis,36.969398498535156,-122.02799987792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143_248,2
259548,2016-11-01 03:58:41,Boletus edulis,37.909000396728516,-122.53849792480469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406_146,3
30144,2009-12-12 09:03:06,Boletus edulis,37.124149322509766,-121.98049926757812,0,0,0,0,0,1,1,0,0,0,0,0,0,0,186_258,2
2915,2007-03-27 06:57:29,Boletus edulis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
225215,2015-12-14 02:43:54,Boletus edulis,37.07225036621094,-122.06999969482422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172_240,2
187143,2014-11-03 02:45:13,Boletus edulis,37.01115036010742,-122.06650161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
226026,2015-12-24 18:34:50,Boletus edulis,37.10379981994629,-122.26499938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181_201,2
187440,2014-11-06 02:28:01,Boletus edulis,37.01115036010742,-122.06650161743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
73233,2011-08-06 00:27:58,Boletus edulis,37.820499420166016,-122.25299835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381_203,5
80186,2011-10-21 08:27:12,Boletus edulis,36.982648849487305,-121.87249755859375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,147_280,6
81188,2011-11-01 02:31:03,Boletus edulis,37.89970016479492,-122.24800109863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403_204,5
81464,2011-11-05 02:29:01,Boletus edulis,37.78070068359375,-122.51399993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370_151,7
227896,2016-01-15 19:15:12,Boletus edulis,36.93230056762695,-121.80049896240234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133_294,6
82595,2011-11-15 14:26:12,Boletus edulis,37.81235122680664,-122.18850326538086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379_216,5
305739,2018-01-11 04:39:02,Boletus regineus,37.746999740600586,-122.06549835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361_241,1
59541,2010-11-24 00:37:28,Boletus regineus,37.83930015563965,-122.12300109863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386_229,5
161367,2014-03-15 06:40:44,Boletus regineus,37.978599548339844,-122.29350280761719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425_195,5
261914,2016-11-19 06:15:17,Boletus regineus,37.55114936828613,-121.96200180053711,0,0,0,1,0,1,0,0,0,0,0,0,0,0,306_262,1
118187,2012-11-28 05:31:17,Boletus regineus,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
265240,2016-12-25 03:23:40,Boletus regineus,37.815250396728516,-122.16300201416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380_221,5
